Sistemas de Suporte à Decisão,UNIDAVI,Fernando Andrade Bastos,Marco Aurélio Butzke,Ciência da Computação
SISTEMAS DE TRANSMISSÃO MULTIPLATAFORMA PARA DADOS MULTIMÍDIA,UPE,Márcio José de Carvalho Lima,Paulo Hugo Espírito Santo Lima,Engenharia Elétrica
Sistemas Dinâmicos,UNESP,Paulo Ricardo da Silva,Claudio Aguinaldo Buzzi,Matemática
Sistemas Dinâmicos,USP,Benito Frazao Pires,Tiago de Carvalho,Matemática
Sistemas Dinâmicos,UFSCAR,Ana Cristina de Oliveira Mereu,,Matemática
Sistemas Dinâmicos - UFG,UFG,João Carlos da Rocha Medrado,Ronaldo Alves Garcia,Matemática
Sistemas Dinâmicos além da hiperbolicidade,UFMG,Karina Daniela Marin,Pablo Daniel Carrasco Correa,Matemática
Sistemas Dinâmicos e Aplicações,UFAL,Davi dos Santos Lima,,Matemática
Sistemas Dinâmicos e Geometria com aplicações à dinâmica Gravitacional e de Fluidos incompressiveis,UFRJ,Stefanella Boatto,Carlos Augusto Domingues Zarro,Matemática
Sistemas Dinâmicos e Teoria Ergódica,UFRGS,Artur Oscar Lopes,,Matemática
Sistemas Dinâmicos e Teoria Ergódica,UFV,Alexandre Miranda Alves,Walter Teofilo Huaraca Vargas,Matemática
Sistemas Dinâmicos e Teoria Ergódica,UEMA,Marlon Cesar Santos Oliveira,,Matemática
Sistemas dinâmicos e Teoria Ergódica,USP,Ali Tahzibi,,Matemática
Sistemas Dinâmicos e Teoria Ergódica,UFF,Andrés Koropecki,Alejandro Kocsard,Matemática
Sistemas Dinâmicos e Teoria Ergódica,UFMA,Arlane Manoel Silva Vieira,Leonardo Rogério da Silva Rodrigues,Matemática
SISTEMAS DINÂMICOS NA UFMA,UFMA,Giovane Ferreira Silva,,Matemática
Sistemas Dinâmicos UFBA,UFBA,Vilton Jeovan Viana Pinheiro,Augusto Armando de Castro Junior,Matemática
"Sistemas Dinâmicos, Equações Diferenciais e Equações Integrais",IFRS,Érick Scopel,,Matemática
Sistemas Distribuídos,UNICAMP,Luiz Fernando Bittencourt,,Ciência da Computação
Sistemas Distribuídos e Inteligência Artificial,UFES,Pedro Felipe do Prado,,Ciência da Computação
Sistemas Distribuídos e Inteligência Computacional,UFV,João Fernando Mari,Rodrigo Moreira,Ciência da Computação
Sistemas e adaptações morfofuncionais: tecnologias voltadas ao ensino e à bioengenharia,USP,Maria Angelica Miglino,,Medicina Veterinária
Sistemas e Estruturas Ativas,UFPB,Cicero da Rocha Souto,Francisco Riccelly Pereira Feitosa,Engenharia Elétrica
Sistemas e Estruturas Inteligentes,CEFET/RJ,Pedro Manuel Calas Lopes Pacheco,Ricardo Alexandre Amar de Aguiar,Engenharia Mecânica
Sistemas e Métodos para Planejamento e Gestão Territorial,INPE,Cláudia Maria de Almeida,Hermann Johann Heinrich Kux,Geociências
Sistemas e políticas de cuidados em América Latina.,UNILA,Silvia Lilian Ferro,Shirley Lori Dupont,Economia
Sistemas e Processos em Engenharia Química,UEM,Luiz Mario de Matos Jorge,Onelia Aparecida Andreo dos Santos,Engenharia Química
Sistemas e Processos Industriais,UNISC,João Carlos Furtado,Rolf Fredi Molz,Ciência da Computação
Sistemas Econômicos e Organização Industrial,UFPE,Alane Alves Silva,Diogo de Carvalho Bezerra,Economia
"Sistemas econômicos, Constituição Econômica e Direito Comparado.",UFRGS,Ricardo Antonio Lucas Camargo,,Direito
SISTEMAS ELÉTRICOS,UFCG,Edson Guedes da Costa,Benemar Alencar de Souza,Engenharia Elétrica
Sistemas Elétricos de Potência,UnB,Fernando Cardoso Melo,Francisco Damasceno Freitas,Engenharia Elétrica
Sistemas Elétricos de Potência,UFBA,Fernando Augusto Moreira,Fabiano Fragoso Costa,Engenharia Elétrica
Sistemas Elétricos de Potência - UFRB,UFRB,Huilman Sanca Sanca,Fernando Augusto Moreira,Engenharia Elétrica
Sistemas Elétricos e Eletrônicos,FEI,Renato Camargo Giacomini,Rudolf Theoderich Bühler,Engenharia Elétrica
"Sistemas eletrônicos embarcados e de potência, IoT e Manufatura 4.0.",SENAI/DR/PR,Paulo Broniera Junior,,Engenharia Elétrica
Sistemas eletrônicos correlacionados,USP,Eric de Castro e Andrade,,Física
SISTEMAS ELETRÔNICOS DE MEDIDA E CONTROLE,UEMS,Dalton Pedroso de Queiroz,,Engenharia Elétrica
Sistemas Eletrônicos Digitais e Imagens,UNESP,Alexandre César Rodrigues da Silva,Norian Marranghello,Engenharia Elétrica
Sistemas Eletrônicos Industriais e Controle Aplicado,IFPR,Edson Junior Acordi,,Engenharia Elétrica
Sistemas Eletrônicos Integrados,IFRS,Alexsandro Cristovão Bonatto,Bruno Canal,Engenharia Elétrica
Sistemas Embarcados,UFRGS,Luigi Carro,Antonio Carlos Schneider Beck Filho,Ciência da Computação
SISTEMAS EMBARCADOS APLICADOS,UFS,Antonio Ramirez Hidalgo,,Engenharia Elétrica
Sistemas embarcados e microeletrônica,UFRN,Samaherni Morais Dias,,Engenharia Elétrica
Sistemas embarcados para agricultura de precisão e Planejamento Energético,IFMT,Alberto Willian Mascarenhas,Ernany Paranagua da Silva,Engenharia Elétrica
Sistemas Energéticos Sustentáveis,UNESP,Eli Wilfredo Zavaleta Aguilar,,Engenharia Mecânica
"Sistemas estocásticos com memória de alcance variável e aplicações à neurobiologia, à linguística e ao estudo das redes sociais..",USP,Jefferson Antonio Galves,,Probabilidade e Estatística
Sistemas estocásticos interagentes e modelagem estocástica,UFRJ,Maria Eulalia Vares,Glauco Valle da Silva Coelho,Probabilidade e Estatística
Sistemas Físico Cibernéticos,UFCG,Danilo Freire de Souza Santos,Angelo Perkusich,Engenharia Elétrica
Sistemas Físicos Fortemente Interagentes,UFRN,Alvaro Ferraz Filho,,Física
Sistemas Fluidotérmicos,IFES,Erick Bernabe Zanelato,Hilton Moulin Caliman,Engenharia Mecânica
Sistemas fluviais em regiões tropicais,UFOP,Paulo de Tarso Amorim Castro,Cláudio Eduardo Lana,Geociências
Sistemas Fortemente Correlacionados,UNESP,Valdeci Pereira Mariano de Souza,Antonio Carlos Ferreira Seridonio,Física
Sistemas Fortemente Correlacionados,UFSCAR,Paulo Eduardo Fornasari Farinas,,Física
Sistemas Fotovoltaicos,USP,Roberto Zilles,Marcelo Pinho Almeida,Engenharia Elétrica
Sistemas Fuzzy aplicados nas Ciências Agrárias,UNESP,Luís Roberto Almeida Gabriel Filho,Bruno César Góes,Engenharia Agrícola
Sistemas Fuzzy e Aplicações,UFSCAR,Magda da Silva Peixoto,,Matemática
"Sistemas Fuzzy, Cibernética e Controle Multivariável",UFLA,Daniel Furtado Leite,,Engenharia Elétrica
Sistemas Hidráulicos e Saneamento,UPF,Vera Maria Cartana Fernandes,Simone Fiori,Engenharia Civil
Sistemas Ígneos Rasos,UFSC,Luana Moreira Florisbal,,Geociências
Sistemas Industriais,IFTO,Marcos Balduino de Alvarenga,Valcí Ferreira Victor,Engenharia Elétrica
"Sistemas Integrados a Gestão, Sustentabilidade e Processos Estatísticos",UFAL,Ana Paula Lima Marques Fernandes,,Administração
Sistemas Integrados de Produção Agropecuária,UFFS,Gilmar Roberto Meinerz,,Agronomia
Sistemas integrados de produção agropecuária na Amazônia Ocidental,IFRO,Ernando Balbinot,Dany Roberta Marques Caldeira,Agronomia
SISTEMAS INTEGRÁVEIS,UFMT,Harold Sócrates Blas Achic,Hector Flores Callisaya,Física
Sistemas Inteligentes,UNESP,José Eduardo Cogo Castanho,,Ciência da Computação
Sistemas Inteligentes,PUC Campinas,Ademar Takeo Akabane,Juan Manuel Adán Coello,Ciência da Computação
Sistemas Inteligentes,IFES,Bruno Missi Xavier,Fabricio Barros Gonçalves,Ciência da Computação
Sistemas Inteligentes (SIN),UNINOVE,Sidnei Alves de Araújo,,Ciência da Computação
Sistemas Inteligentes Aplicados à Saúde,UFCSPA,Sílvio César Cazella,Isabel Cristina Siqueira da Silva,Ciência da Computação
Sistemas inteligentes aplicados às ciências da saúde e engenharia de processos industriais,IFMA,Danúbia Soares Pires,,Engenharia Elétrica
SISTEMAS INTELIGENTES DE GESTÂO DA QUALIDADE,UFSC,Edson Pacheco Paladini,Olga Regina Cardoso,Engenharia de Produção
Sistemas Inteligentes de Informações na Educação (SIIEd),IFRN,Dannilo Martins Cunha,,Ciência da Computação
Sistemas Inteligentes e Adaptativos,UERJ,Pedro Henrique Gouvêa Coelho,,Engenharia Elétrica
SISTEMAS INTELIGENTES E ANÁLISE DE DADOS,UEPA,Marta de Oliveira Barreiros,Milena de Nazaré Santos Quaresma,Ciência da Computação
Sistemas Inteligentes e Indústria 4.0,IFPB,Ruan Delgado Gomes,Michel Coura Dias,Ciência da Computação
Sistemas Inteligentes e Inovação Computacional,UNASP,Eduardo Mendes Oliveira,,Ciência da Computação
Sistemas Inteligentes e Robóticos,UFPE,Marcio Evaristo da Cruz Brito,Daniel de Filgueiras Gomes,Engenharia Elétrica
Sistemas Inteligentes Embarcados - SINE,UFLA,Demostenes Zegarra Rodriguez,Wilian Soares Lacerda,Ciência da Computação
Sistemas Inteligentes para Tratamento da Informação,PUC Minas,Magali Rezende Gouvêa Meireles,,Ciência da Informação
"Sistemas Inteligentes, Otimização e Computação BioInspirada",UNIFAL/MG,Ricardo Menezes Salgado,Luiz Eduardo da Silva,Ciência da Computação
Sistemas Interativos e de Informação - SIN,UPF,Rafael Rieder,Ana Carolina Bertoletti De Marchi,Ciência da Computação
Sistemas Interativos Inteligentes,UEM,Valéria Delisandra Feltrim,Yandre Maldonado e Gomes da Costa,Ciência da Computação
"Sistemas Logísticos, Emergenciais e de Transportes",UFSC,João Carlos Souza,Arnoldo Debatin Neto,Engenharia de Transportes
Sistemas Magnéticos Quânticos Competitivos,UFMS,Fábio Mallmann Zimmer,João Vítor Batista Ferreira,Física
Sistemas Marítimos de Produção e Poços Submarinos de Petróleo,UNICAMP,Celso Kazuyuki Morooka,,Engenharia Naval e Oceânica
Sistemas Mecânicos,IFES,Markcilei Lima Dan,,Engenharia Mecânica
Sistemas Mecânicos Aplicados,IFSP,Fabiano Tadeu Mathias Costa,Aldo Marcel Yoshida Rigatti,Engenharia Mecânica
"Sistemas Mecatrônicos - Modelagem, Controle e Decisão",USP,Paulo Eigi Miyagi,,Engenharia Mecânica
Sistemas Mecatrônicos Inteligentes e Robótica (S.M.I.R.),IMT,Eduardo Lobo Lustosa Cabral,Fernando Silveira Madani,Engenharia Mecânica
Sistemas Micro e Nanoestruturados em Alimentos,UFSM,Cristiano Ragagnin de Menezes,,Ciência e Tecnologia de Alimentos
Sistemas Moleculares e Modelagem Computacional,UFAM,Puspitapallab Chaudhuri,Angsula Ghosh,Física
"Sistemas Multiagentes, Robótica e Tecnologias Semânticas (SMART)",PUCRS,Rafael Heitor Bordini,Renata Vieira,Ciência da Computação
Sistemas Nanoestruturados,UFF,Andrea Brito Latge,,Física
Sistemas nanoestruturados,UFF,Andrea Brito Latge,,Física
"Sistemas Nanoestruturados Aplicados à Terapêutica, Cosmética e Ciências Ambientais- NanoFar",UFMT,Stela Regina Ferrarini,,Farmácia
Sistemas Naturais & Sociedade,UFF,Maria Carla Barreto Santos Martins,,Geografia
Sistemas paralelos e distribuídos,UNESP,Aleardo Manacero Junior,Roberta Spolon,Ciência da Computação
Sistemas Particulados,IMT,Kaciane Andreola,Marcello Nitz da Costa,Engenharia Química
SISTEMAS PARTICULADOS- Núcleo de Pesquisa em Aproveitamento de Resíduos Agro-industriais,UFU,Marcos Antonio de Souza Barrozo,,Engenharia Química
SISTEMAS PENAIS ECONÔMICOS,IDP,André Luís Callegari,Marcelo Turbay Freiria,Direito
Sistemas poliméricos amigáveis,UFRJ,Leila Lea Yuan Visconte,,Engenharia de Materiais e Metalúrgica
Sistemas poliméricos aplicados aos setores petróleo e farmacêutico,UFRJ,Claudia Regina Elias Mansur,,Engenharia de Materiais e Metalúrgica
Sistemas Prediais Hidráulicos e Sanitários: Gestão de Água em Edifícios Urbanos,UFG,Ricardo Prado Abreu Reis,,Engenharia Civil
Sistemas Produtivos do Pampa,URCAMP,Ana Claudia Kalil Huber,,Agronomia
Sistemas Produtivos e Engenharia de Produção,UNICAMP,Antonio Batocchio,Oswaldo Luiz Agostinho,Engenharia de Produção
Sistemas Produtivos e Logísticos - S-ProLog,UFSC,Enzo Morosini Frazzon,Fernando Antônio Forcellini,Engenharia de Produção
Sistemas Quânticos Abertos,UFMT,Daniel Mendonça Valente,,Física
Sistemas Quânticos Complexos,UEPG,Antonio Sérgio Magalhães de Castro,Ruben Auccaise Estrada,Física
Sistemas semidinâmicos com impulsos,UFES,Daniela Paula Demuner,,Matemática
Sistemas sensíveis plástico-sonoro-discursivos-etc,UFF,Ricardo Roclaw Basbaum,,Artes
Sistemas silvipastoris para a agricultura e pecuária familiar,UFSM,Jorge Antonio de Farias,,Recursos Florestais e Engenharia Florestal
"Sistemas Sociais, Políticas Públicas e Efetividade dos Direitos Fundamentais",UNEB,Gabriel Ferreira da Fonseca,,Direito
SISTEMAS SUSTENTÁVEIS APLICADOS A ÁREAS URBANAS,UFRGS,Cristiano Poleto,Cristhiane Michiko Passos Okawa,Engenharia Sanitária
Sistemas Sustentáveis e Tecnologias Agropecuárias - SISTEC,IFMA,Thiago Palhares Farias,,Agronomia
SISTEMAS TÉCNICOS DE PRODUÇÃO AGROPECUÁRIA,UNIJUI,José Antonio Gonzalez da Silva,Leonir Terezinha Uhde,Agronomia
Sistemas Técnicos e Espaço,UECE,Luiz Cruz Lima,Edilson Alves Pereira Júnior,Geografia
Sistemas termo-fluido-mecânicos inteligentes,IFPE,Gustavo de Novaes Pires Leite,Alvaro Antonio Ochoa Villa,Engenharia Mecânica
Sistemas Urbanos e Regionais,UFSM,Bárbara Maria Giaccom Ribeiro,Letícia de Castro Gabriel,Planejamento Urbano e Regional
Sistemas Veiculares e Robóticos,PUC-Rio,Marco Antonio Meggiolaro,,Engenharia Mecânica
Sistemas Web e Multimídia Interativos,USP,Kamila Rios da Hora Rodrigues,,Ciência da Computação
"Sistemas, Controle e Automação",UFES,Celso José Munaro,,Engenharia Elétrica
"Sistemas, Software e Mídias Interativas",PUC Minas,Lesandro Ponciano dos Santos,,Ciência da Computação
"Sistemática de Bethylidae (Insecta, Hymenoptera)",UFES,Celso Oliveira Azevedo,,Zoologia
Sistemática de Hexapoda com ênfase em Diptera,UEFS,Freddy Ruben Bravo Quijano,,Zoologia
Sistemática de Monocotiledôneas,UEPG,Rosangela Capuano Tardivo,,Botânica
Sistemática de peixes neotropicais,UEM,Carla Simone Pavanelli,Weferson Júnio da Graça,Zoologia
Sistemática e Biodiversidade de Lepidoptera Neotropical,UFPR,Mirna Martins Casagrande,Olaf Hermann Hendrik Mielke,Zoologia
Sistemática e biodiversidade de peixes de água doce da região Neotropical,SEMA,Vinicius de Araújo Bertaco,,Zoologia
Sistemática e Bioecologia de Coleoptera,UFPR,Lucia Massutti de Almeida,Cibele Stramare Ribeiro-Costa,Zoologia
Sistemática e Biogeografia Animal,UFBA,Priscila Camelier de Assis Cardoso,,Zoologia
Sistemática e Biogeografia de Anfíbios e Répteis,UFMS,Diego José Santana Silva,,Zoologia
Sistemática e Biogeografia de Hexapoda Neotropicais,UFMG,Kirstern Lica Follmann Haseyama,,Zoologia
Sistemática e biogeografia de peixes de água doce neotropicais,UFBA,Angela Maria Zanata,,Zoologia
Sistemática e Biogeografia de Peixes Neotropicais - SBPN,UEA,Marcelo Salles Rocha,Renildo Ribeiro de Oliveira,Zoologia
Sistemática e Biologia de Coleópteros Neotropicais,SEMA,Luciano de Azevedo Moura,,Zoologia
Sistemática e Biologia Evolutiva,UFRJ,Tatiana Ungaretti Paleo Konno,Fabio Di Dario,Morfologia
Sistemática e Bionomia de Hemiptera Auchenorrhyncha,UFPR,Rodney Ramiro Cavichioli,Daniela Maeda Takiya,Zoologia
Sistemática e Bionomia de Insetos Neotropicais,UFGD,Adenomar Neves de Carvalho,,Zoologia
Sistemática e conservação da biodiversidade,IF Goiano,Tânia Maria de Moura,,Botânica
Sistemática e Conservação de Orchidaceae Neotropicais,IP/JBRJ,Jose Fernando Andrade Baumgratz,,Botânica
Sistemática e Diversidade de Formigas,UFPR,Rodrigo dos Santos Machado Feitosa,,Zoologia
"Sistemática e Ecologia de ácaros (Acari, Arachnida) aquáticos, de solo, e associados a plantas silvestres e cultivadas",UNESP,Antonio Carlos Lofego,Reinaldo José Fazzio Feres,Zoologia
Sistemática e ecologia de Arachnida,UFMG,Adalberto José dos Santos,,Zoologia
Sistemática e Ecologia de Coleoptera da Amazônia,INPA,Claudio Ruy Vasconcelos da Fonseca,Márcio Luís Leitão Barbosa,Zoologia
Sistemática e Ecologia de Criptógamas e Fungos,UEFS,Carlos Wallace do Nascimento Moura,Luís Fernando Pascholati Gusmão,Botânica
Sistemática e Ecologia de Fungos,UFRN,Bruno Tomio Goto,Iuri Goulart Baseia,Botânica
Sistemática e Ecologia de Fungos Aquáticos e Terrestres,IPA,Carmen Lidia Amorim Pires-Zottarelli,Iracema Helena Schoenlein-Crusius,Botânica
Sistemática e Ecologia de Hexapoda,UFPR,Edilson Caron,Fernando Willyan Trevisan Leivas,Zoologia
Sistemática e Ecologia de Insetos,UFPB,Alexandre Vasconcellos,Alessandre Pereira Colavite,Ecologia
Sistemática e Ecologia de Insetos Aquáticos,UESC,Rodolfo Mariano Lopes da Silva,Marciel Elio Rodrigues,Zoologia
Sistemática e Ecologia de Invertebrados Marinhos,UFPR,Rosana Moreira da Rocha,Carolina Arruda de Oliveira Freire,Ecologia
Sistemática e Ecologia de Mamíferos Silvestres,FIOCRUZ,Paulo Sergio D'Andrea,Cibele Rodrigues Bonvicino,Zoologia
Sistemática e Ecologia de Tardigrada,UFRPE,Clélia Márcia Cavalcanti da Rocha,,Zoologia
Sistemática e Ecologia Molecular de Plantas,UFPR,Eric de Camargo Smidt,Viviane da Silva Pereira,Botânica
Sistemática e Evolução de Aracnídeos,UFSCAR,Facundo Martín Labarque,,Zoologia
Sistemática e Evolução de Peixes Teleósteos,UFRJ,Wilson Jose Eduardo Moreira da Costa,,Zoologia
Sistemática e Evolução de Plantas - UFPE,UFPE,Rafael Batista Louzada,Marccus Vinícius da Silva Alves,Botânica
Sistemática e Evolução de Serpentes,IBU,Felipe Gobbi Grazziotin,,Zoologia
Sistemática e Filogenia Molecular de Plantas e Fungos,UEFS,Cássio van den Berg,Luciano Paganucci de Queiroz,Botânica
Sistemática e Morfologia de Angiospermas - Herbário SP,IPA,Inês Cordeiro,,Botânica
Sistemática e Taxonomia de Aves Neotropicais,UFRJ,Renata Stopiglia,Marcos André Raposo Ferreira,Zoologia
"Sistemática e Taxonomia de Insecta dos biomas Amazônia, Caatinga e Cerrado",UEMA,Francisco Limeira-de-Oliveira,Jose Albertino Rafael,Zoologia
Sistemática e taxonomia de insetos aquáticos,UFSCAR,Lívia Maria Fusari,,Zoologia
Sistemática e taxonomia de microfungos do Brasil,UEFS,Luís Fernando Pascholati Gusmão,,Botânica
"Sistemática integrada de insetos aquáticos, com ênfase em Simuliidae (Diptera) na América do Sul.",INPA,Neusa Hamada,Ruth Leila Ferreira Keppler,Zoologia
Sistemática Integrada e Bioprospecção da Artropodofauna Terrestre Neotropical,UFT,Lidianne Salvatierra Paz Trigueiro,,Zoologia
Sistemática Integrativa de Angiospermas,UFRPE,Maria Teresa Aureliano Buril Vital,,Botânica
Sistemática Molecular de Insetos,UFRJ,Daniela Maeda Takiya,,Zoologia
Sistemática Molecular e Diversidade Animal,UEMA,Maria Claudene Barros,Elmary da Costa Fraga,Genética
Sistemática Molecular e Evolução Animal,UFPA,Maria Iracilda da Cunha Sampaio,,Genética
Sistemática Vegetal,UEL,Weliton José da Silva,José Eduardo Lahoz da Silva Ribeiro,Botânica
Sistemática Vegetal do IBUSP,USP,Jose Rubens Pirani,Paulo Takeo Sano,Botânica
"Sistemática, Biogeografia e Conservação de Peixes Neotropicais",UFGD,Fernando Cesar Paiva Dagosta,Manoela Maria Ferreira Marinho,Zoologia
"Sistemática, Biogeografia e Diversidade de Araneae",MPEG,Alexandre Bragio Bonaldo,,Zoologia
"Sistemática, Biogeografia e Diversidade de Plantas Neotropicais",MPEG,Pedro Lage Viana,André dos Santos Bragança Gil,Botânica
"Sistemática, biogeografia e diversidade genética",UNIFESP,Cristiano Feldens Schwertner,Fábio Sarubbi Raposo do Amaral,Zoologia
"Sistemática, Biogeografia e Ecologia de Samambaias e Licófitas",UFMG,Alexandre Salino,,Botânica
"Sistemática, Biogeografia e evolução de répteis e anfíbios Neotropicais",MPEG,Ana Lúcia da Costa Prudente,,Zoologia
"Sistemática, Biogeografia e evolução de vertebrados neotropicais",UFPA,Lincoln Silva Carneiro,Pedro Luiz Vieira Del Peloso,Zoologia
"Sistemática, Biologia e Ecologia de Helmintos Parasitos de Anfíbios e Répteis",UFPA,Francisco Tiago de Vasconcelos Melo,Jeannie Nascimento dos Santos,Parasitologia
"Sistemática, Bionomia e Metamorfose de Coleoptera",USP,Sonia Aparecida Casari,,Zoologia
"Sistemática, ecologia e biogeografia de insetos",MPEG,Fernando da Silva Carvalho Filho,,Zoologia
"Sistemática, Ecologia e Evolução de Hexapoda neotropicais",UFMS,Gustavo Graciolli,,Zoologia
"Sistemática, Ecologia e Evolução de Peixes",UFPB,João Paulo Capretz Batista da Silva,Manoela Maria Ferreira Marinho,Zoologia
"Sistemática, Ecologia e História Natural de Anfíbios Neotropicais",UFBA,Marcelo Felgueiras Napoli,,Zoologia
"Sistemática, Ecologia e História Natural de Anfíbios Neotropicais",UFBA,Marcelo Felgueiras Napoli,,Zoologia
"Sistemática, ecologia e parasitismo de anfíbios e répteis",UFC,Robson Waldemar Ávila,,Zoologia
"Sistemática, Ecologia e Sustentabilidade da Biodiversidade de Ecossistemas do Nordeste brasileiro",UFRN,Eliza Maria Xavier Freire,Iuri Goulart Baseia,Zoologia
"Sistemática, Evolução e Biogeografia de pequenos mamíferos Neotropicais",USP,Alexandre Reis Percequillo,,Zoologia
"Sistemática, Evolução e Biogeografia de Plantas Vasculares do Departamento de Botânica da UFSC",UFSC,Mayara Krasinski Caddah,Rafael Trevisan,Botânica
"Sistemática, filogenia e diversidade de Arachnida, Insecta e Miriápoda Neotropicais",IBU,Antonio Domingos Brescovit,Cristina Anne Rheims,Zoologia
"Sistemática, florística, evolução e usos sustentáveis das plantas",UFRN,Leonardo de Melo Versieux,,Botânica
"Sistemática, genômica e evolução de plantas carnívoras",UNESP,Vitor Fernandes Oliveira de Miranda,Alessandro de Mello Varani,Genética
"Sistemática, morfologia, filogenia e evolução de Angiospermas",UNESP,Ana Paula Fortuna Perez,,Botânica
"Sistemática, Taxonomia e Ecologia de Diptera",UFPR,Claudio Jose Barros de Carvalho,,Zoologia
"Sistemática, taxonomia e evolução de plantas neotropicais",UFGD,Augusto Giaretta de Oliveira,,Botânica
"Sistemática,Taxonomia e Biodiversidade de Tephritoidea (Insecta: Diptera)",UFGD,Manoel Araécio Uchoa-Fernandes,Isaias de Oliveira,Zoologia
SistemÃ¡tica e EvoluÃ§Ã£o de Grupos Megadiversos de Coleoptera,UFRJ,José Ricardo Miras Mermudes,Wesley Oliveira de Sousa,Zoologia
"Sistêmica, Ambientes e Linguagens (SAL)",UFSM,Sara Regina Scotta Cabral,Orlando Vian Junior,Lingüística
SITH - Studies in Information TecHnology,IFPB,Larissa Lucena Vasconcelos,Wanderley Almeida de Melo Junior,Ciência da Computação
"SITIO - GRUPO DE PESQUISA EM CULTURA, TERRITÓRIO E RESISTÊNCIA DA AMAZÔNIA TOCANTINA",UFPA,Edir Augusto Dias Pereira,Adalberto Portilho Costa,Geografia
SITU - Pesquisas em Sistemas Integrados Territoriais e Urbanos,UNESP,Adalberto da Silva Retto Junior,Marta Enokibara,Planejamento Urbano e Regional
situ-AÇÕES - a espacialidade contemporânea em questão,UniCEUB,Sávio Tadeu Guimarães,,Arquitetura e Urbanismo
"SITUS - Território, Arquitetura e Cidadania",UFSC,Maria Inês Sugai,Eduardo Westphal,Arquitetura e Urbanismo
SixTeq,UFBA,Eduardo Santana de Almeida,,Ciência da Computação
Sképsis - Grupo de Pesquisa em História das Ideias Políticas,UFRRJ,Aparecida Maria Abranches,Marcelo da Costa Maciel,Ciência Política
SLAV - Núcleo de Estudos em Eslavística,UFRJ,Diego Leite de Oliveira,Sonia Branco Soares,Letras
SleepEMent,UNIFESP,Ariane Ferreira Machado Avelar,Lucía Silva,Enfermagem
SLOVO - Grupo de estudos do discurso,UNESP,Renata Maria Facuri Coelho Marchezan,Marina Célia Mendonça,Lingüística
Smart - Laboratório de Análise Instrumental,UFU,Sidnei Gonçalves da Silva,,Química
SMART - Tecnologias Computacionais e Sistemas Inteligentes,IFMS,Rafael Verão Françozo,Fabio Henrique Noboru Abe,Ciência da Computação
SMART 4C - Smart Methods and Advanced Research Technologies for Cities,UFPA,Carlos Renato Lisboa Francês,Evelin Helena Silva Cardoso,Engenharia Elétrica
Smart Cities - Projetos Centrados no Cidadão,PUC-Rio,Claudio Freitas de Magalhães,,Desenho Industrial
Smart Cities Labs,UFRJ,Marie Anne Macadar Moron,,Administração
Smart City Canaã dos Carajás utilizando IoT e Inteligência Artificial,UFPA,Carlos Renato Lisboa Francês,,Engenharia Elétrica
Smart City: Problemas Ambientais Urbanos,UNIMAR,Ana Paula Silva Ducatti,Ana Lívia Cazane,Planejamento Urbano e Regional
Smart Cloud and Grid Computing Laboratory,UFF,Eugene Francis Vinod Rebello,Maria Cristina Silva Boeres,Ciência da Computação
Smart Grid Group (SG2),UFPB,Camila Seibel Gehrke,Lucas Vinicius Hartmann,Engenharia Elétrica
Smart Grids e Qualidade da Energia Elétrica,UFSCAR,Ricardo Augusto Souza Fernandes,,Engenharia Elétrica
Smart Learning Environments Research Group,UFU,Fabiano Azevedo Dorça,,Ciência da Computação
Smart Media and Users Research Group,USP,Alan César Belo Angeluci,,Comunicação
Smart Research Laboratory - SRL,UEM,Sandro Rogerio Lautenschlager,,Engenharia Civil
Smart Things Laboratory,CEFET/MG,Renato Zanetti,,Engenharia Elétrica
"SMART4GRIDS - Systems Markets, Analytics & Renewables Transition for Grids",UFJF,Bruno Henriques Dias,Leonardo Willer de Oliveira,Engenharia Elétrica
"SmartCities, projetos centrados no cidadão",PUC-Rio,Maria Manuela Rupp Quaresma,Claudio Freitas de Magalhães,Desenho Industrial
SmarTeR: Smart Technologies e Redes (Estratégia e Operações em redes),UNIP,Mauro Vivaldini,,Administração
SMARTIE Laboratório de Formas Agentivas e Expressivas,UFRJ,Elsje Maria Lagrou,Marco Antonio Teixeira Gonçalves,Antropologia
"SMAv - Grupo de Pesquisa em Som, Música e Audiovisual",UFSM,Patricio Eduardo Orozco Contreras,,Artes
So.i.Lab,PUC-Rio,Agnieszka Ewa Latawiec,,Geociências
Soberania popular em perspectiva histórica,USP,Eunice Ostrensky,Felipe Freller,Ciência Política
Sobre as propriedades de classes especiais de polinômios,UNESP,Vanessa Avansini Botta Pirani,,Matemática
Sobre o conceito de Afinidades Eletivas: investigações em história sociológica das ideias,UnB,Maria Francisca Pinheiro Coelho,,Sociologia
Sobre o corpo feminino - Literaturas Africanas e Afro-brasileira,UNILAB,Luana Antunes Costa,,Letras
Sobre o valor da existência: vitalismo e moralidade em Nietzsche,UFPI,José Elielton de Sousa,,Filosofia
SOBRE SUBJETIVIDADES,UEPB,José Nilton Conserva de Arruda,Marianne Sousa Barbosa,Filosofia
Sobre Terras e Gentes: Amazônia em foco - STG,UFAC,Reginâmio Bonifácio de Lima,Elizabete do Nascimento Cavalcante,História
SobreNaturezas: Epistemologias Ecológicas,UFRGS,Carlos Alberto Steil,Carmen Roselaine de Oliveira Farias,Antropologia
